id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68366679,,10000.0,10000.0,10000.0, 60 months,12.88,226.92,C,C2,teacher aid,10+ years,RENT,33000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366679,,credit_card,Credit card refinancing,968xx,HI,23.23,1.0,Jul-1989,665.0,669.0,2.0,6.0,,8.0,0.0,13034.0,48.8,18.0,w,0.0,0.0,12602.2612049691,12602.26,10000.0,2602.26,0.0,0.0,0.0,Jul-2018,6039.47,,Jul-2018,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,21272.0,0.0,1.0,0.0,0.0,30.0,8238.0,59.0,0.0,1.0,3396.0,52.0,26700.0,0.0,3.0,2.0,1.0,2659.0,11213.0,41.6,0.0,0.0,117.0,317.0,17.0,17.0,0.0,17.0,6.0,0.0,6.0,0.0,3.0,5.0,4.0,7.0,3.0,7.0,15.0,5.0,8.0,0.0,0.0,0.0,0.0,88.9,0.0,0.0,0.0,40700.0,21272.0,19200.0,14000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577614,,6000.0,6000.0,6000.0, 36 months,9.17,191.28,B,B2,Controller honduras,2 years,OWN,72000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577614,,credit_card,Credit card refinancing,805xx,CO,2.8,0.0,Sep-1988,660.0,664.0,0.0,36.0,77.0,9.0,1.0,4752.0,9.8,24.0,w,0.0,0.0,6677.3509742825,6677.35,6000.0,677.35,0.0,0.0,0.0,Aug-2017,3240.43,,Mar-2019,714.0,710.0,0.0,36.0,1.0,Individual,,,,0.0,102841.0,4752.0,0.0,0.0,0.0,0.0,129.0,0.0,,3.0,5.0,2781.0,10.0,46600.0,0.0,3.0,3.0,5.0,528.0,41348.0,9.9,0.0,0.0,327.0,145.0,8.0,8.0,0.0,8.0,,8.0,,4.0,4.0,4.0,8.0,11.0,6.0,9.0,18.0,4.0,9.0,0.0,0.0,0.0,3.0,77.3,0.0,1.0,0.0,46600.0,4752.0,46100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68564481,,20000.0,20000.0,20000.0, 36 months,8.49,631.26,B,B1,Executive Chef,10+ years,RENT,70000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68564481,,credit_card,Credit card refinancing,100xx,NY,12.51,0.0,Jun-1999,675.0,679.0,0.0,,,3.0,0.0,32224.0,62.2,4.0,w,0.0,0.0,22492.9426138808,22492.94,20000.0,2492.94,0.0,0.0,0.0,Mar-2018,6735.02,,Mar-2018,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,32224.0,1.0,0.0,0.0,0.0,119.0,0.0,,1.0,1.0,16476.0,62.0,51800.0,0.0,0.0,1.0,1.0,10741.0,19576.0,62.2,0.0,0.0,119.0,198.0,4.0,4.0,0.0,4.0,,11.0,,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,51800.0,32224.0,51800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416579,,4600.0,4600.0,4600.0, 36 months,11.99,152.77,C,C1,,,RENT,14688.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416579,,credit_card,Credit card refinancing,333xx,FL,14.79,0.0,Mar-2003,670.0,674.0,1.0,74.0,65.0,10.0,1.0,3810.0,31.5,26.0,w,0.0,0.0,5498.248781160601,5498.25,4600.0,898.25,0.0,0.0,0.0,Dec-2018,304.07,,Mar-2019,729.0,725.0,0.0,74.0,1.0,Individual,,,,0.0,75.0,14395.0,3.0,3.0,0.0,0.0,43.0,10585.0,111.0,3.0,3.0,1379.0,67.0,12100.0,0.0,0.0,1.0,3.0,1440.0,3621.0,27.6,0.0,0.0,153.0,139.0,1.0,1.0,2.0,4.0,,2.0,,0.0,1.0,4.0,2.0,7.0,9.0,7.0,15.0,4.0,10.0,0.0,0.0,0.0,3.0,95.2,0.0,1.0,0.0,21600.0,14395.0,5000.0,9500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68340648,,20000.0,20000.0,20000.0, 36 months,17.27,715.75,D,D3,Electrician,10+ years,MORTGAGE,50000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68340648,,other,,283xx,NC,33.75,0.0,Mar-2003,705.0,709.0,0.0,39.0,,11.0,0.0,4354.0,58.1,26.0,w,0.0,0.0,25718.79350174,25718.79,20000.0,5718.79,0.0,0.0,0.0,Jan-2019,715.51,,Feb-2019,694.0,690.0,0.0,39.0,1.0,Individual,,,,0.0,0.0,127260.0,0.0,4.0,1.0,3.0,10.0,40022.0,76.0,0.0,0.0,1522.0,74.0,7500.0,1.0,0.0,0.0,4.0,11569.0,1867.0,69.9,0.0,0.0,140.0,119.0,25.0,10.0,4.0,25.0,61.0,15.0,61.0,2.0,4.0,5.0,4.0,5.0,13.0,6.0,8.0,5.0,11.0,0.0,0.0,0.0,1.0,92.0,50.0,0.0,0.0,147579.0,44376.0,6200.0,52479.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68052883,,15000.0,15000.0,15000.0, 36 months,9.17,478.19,B,B2,Customer Service Manager,2 years,RENT,48112.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68052883,,credit_card,Credit card refinancing,951xx,CA,31.62,1.0,Oct-2001,685.0,689.0,0.0,11.0,,12.0,0.0,21070.0,58.0,23.0,w,0.0,0.0,17195.479175839,17195.48,15000.0,2195.48,0.0,0.0,0.0,Jan-2019,477.93,,Dec-2018,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,33101.0,0.0,2.0,0.0,1.0,20.0,12031.0,43.0,0.0,1.0,6778.0,52.0,36300.0,0.0,0.0,0.0,2.0,2758.0,4995.0,80.0,0.0,0.0,108.0,170.0,18.0,18.0,0.0,34.0,11.0,,11.0,0.0,5.0,7.0,5.0,10.0,3.0,10.0,20.0,7.0,12.0,0.0,0.0,0.0,0.0,91.3,80.0,0.0,0.0,64120.0,33101.0,25000.0,27820.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68465033,,12000.0,12000.0,12000.0, 36 months,12.88,403.64,C,C2,server,4 years,MORTGAGE,40000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68465033,,debt_consolidation,Debt consolidation,852xx,AZ,23.98,0.0,Sep-2007,690.0,694.0,1.0,43.0,,13.0,0.0,8700.0,48.1,22.0,w,0.0,0.0,14370.9047002284,14370.9,12000.0,2370.9,0.0,0.0,0.0,May-2018,3494.09,,Oct-2018,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,238974.0,1.0,6.0,1.0,1.0,2.0,36884.0,86.0,0.0,2.0,3392.0,75.0,18100.0,0.0,0.0,6.0,5.0,18383.0,7500.0,53.7,0.0,0.0,99.0,78.0,15.0,2.0,2.0,15.0,43.0,2.0,43.0,0.0,3.0,3.0,4.0,6.0,12.0,6.0,8.0,3.0,13.0,0.0,0.0,0.0,2.0,95.2,0.0,0.0,0.0,256305.0,45584.0,16200.0,42824.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68587366,,5000.0,5000.0,5000.0, 36 months,10.78,163.18,B,B4,Reliability Mechanic,10+ years,OWN,75000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587366,,debt_consolidation,Debt consolidation,280xx,NC,16.7,0.0,Dec-1996,705.0,709.0,0.0,,,13.0,0.0,22869.0,60.5,53.0,w,0.0,0.0,5388.04,5388.04,5000.0,388.04,0.0,0.0,0.0,Oct-2016,4090.09,,Jul-2018,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,56423.0,2.0,3.0,1.0,5.0,6.0,11833.0,74.0,1.0,3.0,7862.0,65.0,37800.0,0.0,1.0,0.0,8.0,4340.0,1557.0,90.3,0.0,0.0,131.0,228.0,6.0,6.0,1.0,38.0,,13.0,,0.0,3.0,6.0,3.0,10.0,24.0,9.0,28.0,6.0,13.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,113838.0,34702.0,16100.0,15913.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66624075,,6000.0,6000.0,6000.0, 36 months,10.78,195.81,B,B4,Procurement ,< 1 year,MORTGAGE,57000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66624075,,debt_consolidation,Debt consolidation,211xx,MD,18.34,2.0,Jun-2003,690.0,694.0,0.0,12.0,,12.0,0.0,10706.0,21.1,23.0,w,0.0,0.0,7038.634405325,7038.63,6000.0,1038.63,0.0,0.0,0.0,Dec-2018,390.07,,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,259307.0,2.0,3.0,2.0,3.0,3.0,37722.0,93.0,0.0,0.0,7429.0,53.0,50700.0,3.0,0.0,5.0,3.0,21609.0,10634.0,49.8,0.0,0.0,42.0,150.0,25.0,3.0,1.0,25.0,12.0,4.0,12.0,0.0,2.0,3.0,4.0,9.0,4.0,8.0,17.0,4.0,12.0,0.0,0.0,0.0,2.0,91.3,25.0,0.0,0.0,312021.0,48428.0,21200.0,40496.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68445725,,10050.0,10050.0,10050.0, 60 months,17.27,251.23,D,D3,Library Associate,10+ years,RENT,34000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68445725,,credit_card,Credit card refinancing,432xx,OH,18.6,0.0,Jan-1991,710.0,714.0,0.0,34.0,,5.0,0.0,5248.0,75.0,12.0,w,4710.51,4710.51,9526.41,9526.41,5339.49,4186.92,0.0,0.0,0.0,Mar-2019,251.23,Apr-2019,Mar-2019,619.0,615.0,0.0,34.0,1.0,Individual,,,,0.0,0.0,6303.0,0.0,1.0,0.0,0.0,68.0,1055.0,10.0,2.0,2.0,2351.0,35.0,7000.0,0.0,1.0,0.0,2.0,1261.0,1591.0,71.6,0.0,0.0,111.0,299.0,8.0,8.0,2.0,8.0,,,,1.0,3.0,4.0,3.0,5.0,3.0,4.0,7.0,4.0,5.0,0.0,0.0,0.0,2.0,91.7,66.7,0.0,0.0,17940.0,6303.0,5600.0,10940.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416619,,6000.0,6000.0,6000.0, 36 months,5.32,180.69,A,A1,Supervisor,10+ years,RENT,43000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416619,,debt_consolidation,Debt consolidation,131xx,NY,20.37,0.0,Mar-2007,680.0,684.0,0.0,34.0,,8.0,0.0,4929.0,24.5,11.0,w,0.0,0.0,6296.5320584558995,6296.53,6000.0,296.53,0.0,0.0,0.0,Feb-2017,4132.68,,Sep-2017,714.0,710.0,0.0,34.0,1.0,Individual,,,,0.0,219.0,27746.0,0.0,1.0,0.0,1.0,15.0,22817.0,84.0,0.0,4.0,1361.0,59.0,20100.0,1.0,0.0,1.0,5.0,3468.0,7477.0,28.8,0.0,0.0,58.0,105.0,16.0,15.0,0.0,22.0,34.0,4.0,34.0,1.0,4.0,5.0,5.0,6.0,2.0,7.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,90.9,0.0,0.0,0.0,47281.0,27746.0,10500.0,27181.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68385791,,28000.0,28000.0,28000.0, 60 months,20.5,749.65,E,E4,Engineer Instructor,10+ years,RENT,84000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68385791,,debt_consolidation,Debt consolidation,922xx,CA,37.26,0.0,Oct-1999,700.0,704.0,1.0,,,22.0,0.0,71192.0,48.5,52.0,w,0.0,0.0,20130.38,20130.38,7538.99,9623.24,37.48,2930.67,527.5206,Dec-2017,749.65,,May-2018,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,114340.0,2.0,2.0,0.0,1.0,14.0,43148.0,81.0,3.0,4.0,13754.0,55.0,146800.0,2.0,14.0,1.0,5.0,5717.0,39059.0,31.0,0.0,0.0,137.0,194.0,1.0,1.0,0.0,8.0,,1.0,,0.0,5.0,9.0,9.0,16.0,17.0,19.0,34.0,9.0,22.0,0.0,0.0,0.0,3.0,100.0,22.2,0.0,0.0,209989.0,114340.0,56600.0,53500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68386842,,15000.0,15000.0,15000.0, 36 months,5.32,451.73,A,A1,teacher assistant,3 years,OWN,81000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386842,,credit_card,Credit card refinancing,752xx,TX,16.95,0.0,Oct-1985,800.0,804.0,0.0,,,14.0,0.0,37068.0,9.4,26.0,w,0.0,0.0,16250.877561524,16250.88,15000.0,1250.88,0.0,0.0,0.0,Jan-2019,451.41,,Dec-2018,814.0,810.0,0.0,,1.0,Individual,,,,0.0,0.0,64382.0,0.0,1.0,0.0,0.0,31.0,27314.0,,1.0,4.0,7479.0,9.0,208500.0,0.0,3.0,1.0,4.0,4952.0,124059.0,8.1,0.0,0.0,91.0,362.0,11.0,11.0,1.0,11.0,,11.0,,0.0,6.0,8.0,11.0,17.0,3.0,13.0,22.0,8.0,14.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,250286.0,64382.0,137500.0,41786.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68425549,,10500.0,10500.0,10500.0, 36 months,8.49,331.42,B,B1,Project Manager,10+ years,MORTGAGE,168400.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425549,,other,Other,757xx,TX,27.58,0.0,Nov-1999,715.0,719.0,0.0,48.0,,18.0,0.0,43536.0,61.5,36.0,w,0.0,0.0,11918.351705887,11918.35,10500.0,1418.35,0.0,0.0,0.0,Jan-2019,331.03,,Dec-2018,784.0,780.0,0.0,48.0,1.0,Individual,,,,0.0,0.0,139884.0,2.0,6.0,0.0,1.0,19.0,75987.0,42.0,2.0,3.0,24698.0,50.0,70800.0,0.0,4.0,0.0,4.0,7771.0,9950.0,76.2,0.0,0.0,126.0,193.0,2.0,2.0,5.0,2.0,,,,1.0,4.0,8.0,5.0,8.0,13.0,11.0,18.0,8.0,18.0,0.0,0.0,0.0,2.0,97.2,40.0,0.0,0.0,236340.0,119523.0,41800.0,141540.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66433932,,10000.0,10000.0,10000.0, 36 months,13.44,339.07,C,C3,MHW2,3 years,MORTGAGE,34000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66433932,,debt_consolidation,Debt consolidation,018xx,MA,11.19,0.0,Dec-2011,720.0,724.0,2.0,,,17.0,0.0,8425.0,15.1,21.0,w,0.0,0.0,12187.530212148,12187.53,10000.0,2187.53,0.0,0.0,0.0,Jan-2019,338.75,,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,85375.0,4.0,0.0,0.0,0.0,,0.0,,4.0,10.0,1696.0,15.0,55700.0,0.0,0.0,4.0,11.0,5022.0,36445.0,6.6,0.0,0.0,,48.0,0.0,0.0,1.0,2.0,,0.0,,0.0,6.0,9.0,10.0,11.0,0.0,16.0,20.0,9.0,17.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,132650.0,8425.0,39000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66220950,,3600.0,3600.0,3600.0, 36 months,7.49,111.97,A,A4,Accounts Receivable Manager,< 1 year,MORTGAGE,62000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66220950,,debt_consolidation,Debt consolidation,481xx,MI,22.42,0.0,Mar-2004,720.0,724.0,1.0,,,21.0,0.0,3886.0,19.6,43.0,w,0.0,0.0,3694.23,3694.23,3600.0,94.23,0.0,0.0,0.0,May-2016,3362.06,,Sep-2018,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,213212.0,1.0,12.0,3.0,4.0,7.0,98697.0,100.0,1.0,3.0,3573.0,87.0,19800.0,2.0,5.0,6.0,8.0,10153.0,6174.0,38.3,0.0,0.0,141.0,112.0,0.0,0.0,1.0,0.0,,0.0,,0.0,2.0,3.0,4.0,10.0,28.0,7.0,14.0,3.0,21.0,0.0,0.0,0.0,5.0,100.0,25.0,0.0,0.0,230175.0,102583.0,10000.0,98440.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68356738,,10000.0,10000.0,10000.0, 36 months,11.48,329.67,B,B5,Accounting Assistant,10+ years,MORTGAGE,72000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356738,,other,Other,201xx,VA,26.9,0.0,Apr-1999,680.0,684.0,0.0,36.0,,13.0,0.0,16758.0,61.4,26.0,w,0.0,0.0,11858.1906308836,11858.19,10000.0,1858.19,0.0,0.0,0.0,Jan-2019,331.3,,Mar-2019,619.0,615.0,0.0,55.0,1.0,Individual,,,,0.0,0.0,420706.0,1.0,3.0,0.0,2.0,16.0,41822.0,78.0,2.0,4.0,5082.0,73.0,27300.0,0.0,0.0,0.0,6.0,32362.0,163.0,98.5,0.0,0.0,125.0,200.0,0.0,0.0,3.0,17.0,55.0,23.0,36.0,5.0,3.0,8.0,3.0,8.0,6.0,9.0,17.0,8.0,13.0,0.0,0.0,0.0,2.0,73.1,100.0,0.0,0.0,454144.0,58580.0,10700.0,53344.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68587377,,30000.0,30000.0,30000.0, 36 months,8.49,946.89,B,B1,pit Manager,10+ years,RENT,115000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587377,,credit_card,Credit card refinancing,890xx,NV,13.54,1.0,Oct-2001,690.0,694.0,0.0,6.0,,23.0,0.0,22022.0,46.2,44.0,w,0.0,0.0,32823.7595036716,32823.76,30000.0,2823.76,0.0,0.0,0.0,May-2017,18655.79,,Mar-2019,584.0,580.0,0.0,6.0,1.0,Individual,,,,0.0,0.0,33898.0,0.0,1.0,0.0,1.0,22.0,11876.0,44.0,1.0,3.0,7796.0,45.0,47700.0,4.0,0.0,4.0,4.0,1695.0,16426.0,56.5,0.0,0.0,127.0,170.0,12.0,12.0,5.0,18.0,,0.0,,3.0,6.0,8.0,9.0,15.0,7.0,22.0,32.0,9.0,23.0,0.0,0.0,1.0,1.0,86.0,22.2,0.0,0.0,74945.0,33898.0,37800.0,27245.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67705153,,8000.0,8000.0,8000.0, 36 months,11.99,265.68,C,C1,Customer service,2 years,RENT,35000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67705153,,debt_consolidation,Debt consolidation,117xx,NY,10.12,0.0,Nov-1999,720.0,724.0,1.0,,,10.0,0.0,6352.0,26.9,23.0,w,0.0,0.0,9404.2415293728,9404.24,8000.0,1404.24,0.0,0.0,0.0,Feb-2018,3041.24,,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,6352.0,2.0,0.0,0.0,0.0,71.0,0.0,,2.0,2.0,2340.0,27.0,23600.0,0.0,0.0,1.0,2.0,635.0,2180.0,62.4,0.0,0.0,98.0,193.0,1.0,1.0,0.0,3.0,,3.0,,0.0,3.0,9.0,3.0,11.0,2.0,10.0,21.0,10.0,10.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,23600.0,6352.0,5800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416560,,15000.0,15000.0,15000.0, 60 months,16.59,369.49,D,D2,CNA,1 year,MORTGAGE,55000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416560,,debt_consolidation,Debt consolidation,066xx,CT,10.17,0.0,Sep-2002,660.0,664.0,1.0,29.0,,13.0,0.0,9419.0,54.4,22.0,w,0.0,0.0,12449.12,12449.12,5726.38,5410.49,36.94,1275.31,229.5558,Sep-2018,387.96,,Jan-2019,549.0,545.0,0.0,44.0,1.0,Individual,,,,0.0,0.0,22026.0,1.0,2.0,0.0,0.0,53.0,12607.0,126.0,1.0,2.0,1505.0,81.0,17300.0,0.0,0.0,1.0,2.0,1694.0,457.0,89.4,0.0,0.0,159.0,117.0,2.0,2.0,0.0,24.0,,4.0,,1.0,4.0,10.0,4.0,4.0,8.0,11.0,14.0,11.0,13.0,0.0,0.0,0.0,1.0,90.9,75.0,0.0,0.0,27275.0,22026.0,4300.0,9975.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68576593,,21600.0,21600.0,21600.0, 36 months,8.49,681.76,B,B1,Finisher Carpenter,2 years,MORTGAGE,60000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68576593,,debt_consolidation,Debt consolidation,802xx,CO,17.42,0.0,Nov-2007,685.0,689.0,0.0,,,10.0,0.0,11037.0,67.7,22.0,w,0.0,0.0,24029.930581982997,24029.93,21600.0,2429.93,0.0,0.0,0.0,Oct-2017,10420.2,,Oct-2018,634.0,630.0,0.0,,1.0,Individual,,,,0.0,0.0,132095.0,0.0,2.0,0.0,0.0,25.0,9500.0,51.0,1.0,1.0,2020.0,59.0,16300.0,0.0,1.0,0.0,2.0,13210.0,1168.0,84.8,0.0,0.0,77.0,97.0,8.0,8.0,1.0,25.0,,,,0.0,4.0,6.0,4.0,9.0,5.0,7.0,15.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,147841.0,20537.0,7700.0,18624.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68340587,,12000.0,12000.0,12000.0, 36 months,9.17,382.55,B,B2,Outbound Warehouse Manager,10+ years,MORTGAGE,105000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68340587,,credit_card,,372xx,TN,16.86,1.0,Apr-1990,670.0,674.0,0.0,22.0,,12.0,0.0,11143.0,34.1,29.0,w,0.0,0.0,13711.6109271527,13711.61,12000.0,1711.61,0.0,0.0,0.0,Jul-2018,2632.94,,Jan-2019,714.0,710.0,0.0,24.0,1.0,Individual,,,,0.0,7259.0,242572.0,1.0,4.0,1.0,1.0,10.0,82665.0,88.0,4.0,6.0,1354.0,39.0,32700.0,0.0,6.0,4.0,8.0,20214.0,10817.0,32.0,0.0,0.0,261.0,283.0,6.0,6.0,4.0,10.0,37.0,10.0,22.0,4.0,5.0,7.0,5.0,7.0,11.0,7.0,12.0,7.0,12.0,0.0,0.0,0.0,6.0,80.8,0.0,0.0,0.0,271461.0,93808.0,15900.0,86761.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466641,,28000.0,28000.0,28000.0, 36 months,7.91,876.26,A,A5,Nurse Practitioner,8 years,MORTGAGE,102000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466641,,credit_card,Credit card refinancing,460xx,IN,21.05,1.0,Feb-1979,700.0,704.0,2.0,19.0,,24.0,0.0,55427.0,39.9,48.0,w,0.0,0.0,31442.339490832,31442.34,28000.0,3442.34,0.0,0.0,0.0,Aug-2018,5185.3,,Feb-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,150054.0,1.0,1.0,0.0,0.0,111.0,6680.0,35.0,1.0,3.0,16167.0,39.0,139028.0,0.0,1.0,2.0,4.0,6252.0,55623.0,47.8,0.0,0.0,208.0,442.0,3.0,3.0,3.0,3.0,,0.0,19.0,0.0,6.0,7.0,14.0,21.0,8.0,22.0,35.0,7.0,24.0,0.0,0.0,0.0,1.0,97.9,21.4,0.0,0.0,258185.0,62107.0,106500.0,19157.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
